Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2936,2936,5,-1,542.190,139.584,0,74,74,5,1,-10921639,111.485,114,64,162,10814,24.429,8.829,0.219,1.637
ID2972,2972,5,-1,542.190,141.188,0,75,75,5,1,-10921639,103.320,99,57,166,10022,31.148,8.789,0.215,1.172
ID3008,3008,5,-1,541.121,137.445,0,76,76,5,1,-10921639,112.072,112,65,163,10871,24.559,8.850,0.209,1.580
ID3044,3044,5,-1,540.051,135.841,0,77,77,5,1,-10921639,107.392,107,58,161,10417,25.793,8.771,0.213,1.464
ID3083,3083,5,-1,540.586,136.376,0,78,78,5,1,-10921639,102.753,103,55,165,9967,28.897,8.747,0.204,1.204
ID3116,3116,5,-1,540.051,136.376,0,79,79,5,1,-10921639,103.258,102,60,163,10016,28.274,8.736,0.210,1.268
ID3152,3152,5,-1,540.586,134.772,0,80,80,5,1,-10921639,103.423,103,55,160,10032,28.400,8.795,0.204,1.235
ID3188,3188,5,-1,540.051,136.376,0,81,81,5,1,-10921639,101.722,101,58,160,9867,28.687,8.711,0.206,1.210
ID3227,3227,5,-1,539.517,134.772,0,82,82,5,1,-10921639,99.052,95,55,156,9608,29.513,8.766,0.201,1.125
ID3263,3263,5,-1,538.447,133.168,0,83,83,5,1,-10921639,100.402,98,50,154,9739,28.347,8.721,0.200,1.183
ID3302,3302,5,-1,538.447,132.098,0,84,84,5,1,-10921639,103.196,103,55,155,10010,26.931,8.791,0.207,1.313
ID3341,3341,5,-1,540.051,132.098,0,85,85,5,1,-10921639,96.454,95,50,157,9356,30.237,8.810,0.184,0.992
ID3377,3377,5,-1,538.447,132.098,0,86,86,5,1,-10921639,98.557,95,54,153,9560,28.727,8.767,0.193,1.110
ID3413,3413,5,-1,538.982,131.029,0,87,87,5,1,-10921639,101.423,101,59,152,9838,27.095,8.767,0.202,1.257
ID3449,3449,5,-1,538.447,131.029,0,88,88,5,1,-10921639,101.639,102,59,156,9859,27.161,8.757,0.204,1.267
ID3485,3485,5,-1,538.982,129.425,0,89,89,5,1,-10921639,105.505,106,58,154,10234,25.577,8.796,0.187,1.299
ID3521,3521,5,-1,539.517,128.890,0,90,90,5,1,-10921639,101.041,103,57,156,9801,30.448,8.728,0.123,0.726
ID3561,3561,5,-1,538.447,128.890,0,91,91,5,1,-10921639,105.680,104,57,156,10251,26.532,5.167,0.118,0.844
ID3597,3597,5,-1,537.378,127.821,0,92,92,5,1,-10921639,108.124,111,66,158,10488,24.287,5.190,0.137,1.070
ID3633,3633,5,-1,537.378,127.821,0,93,93,5,1,-10921639,108.722,110,69,157,10546,24.105,5.158,0.137,1.087
ID3669,3669,5,-1,537.913,127.286,0,94,94,5,1,-10921639,109.536,113,62,154,10625,25.525,8.761,0.149,1.115
ID3705,3705,5,-1,538.982,127.821,0,95,95,5,1,-10921639,105.670,109,57,158,10250,28.451,5.193,0.120,0.799
ID3741,3741,5,-1,537.913,128.355,0,96,96,5,1,-10921639,110.010,112,60,158,10671,25.463,5.178,0.128,0.983
ID3777,3777,5,-1,537.378,128.890,0,97,97,5,1,-10921639,113.412,116,70,155,11001,23.774,5.191,0.119,1.017
ID3813,3813,5,-1,537.913,127.286,0,98,98,5,1,-10921639,114.021,120,58,161,11060,29.647,19.000,0.118,0.812
ID3849,3849,5,-1,537.913,128.355,0,99,99,5,1,-10921639,119.000,121,58,181,11543,31.863,19.000,0.130,0.858
ID3885,3885,5,-1,536.309,127.286,0,100,100,5,1,-10921639,113.041,120,62,153,10965,26.601,18.475,0.107,0.821
ID3921,3921,5,-1,536.843,125.682,0,101,101,5,1,-10921639,99.835,95,60,158,9684,27.969,5.154,0.133,0.840
ID3957,3957,5,-1,536.309,123.543,0,102,102,5,1,-10921639,105.680,106,62,154,10251,24.637,8.705,0.179,1.300
ID3993,3993,5,-1,536.843,124.613,0,103,103,5,1,-10921639,98.082,93,57,155,9514,28.663,5.166,0.145,0.866
ID4029,4029,5,-1,536.309,125.147,0,104,104,5,1,-10921639,99.629,98,57,153,9664,28.099,8.741,0.182,1.091
ID4065,4065,5,-1,537.378,123.543,0,105,105,5,1,-10921639,99.887,99,58,152,9689,27.203,8.748,0.187,1.156
ID4101,4101,5,-1,536.309,120.870,0,106,106,5,1,-10921639,106.433,108,61,151,10324,25.137,8.875,0.187,1.334
ID4137,4137,5,-1,537.378,122.474,0,107,107,5,1,-10921639,101.825,99,60,150,9877,26.169,8.861,0.187,1.224
ID4173,4173,5,-1,536.843,121.939,0,108,108,5,1,-10921639,101.629,102,59,151,9858,27.094,8.830,0.183,1.158
ID4213,4213,5,-1,535.774,123.009,0,109,109,5,1,-10921639,100.526,96,55,150,9751,25.789,8.794,0.183,1.205
ID4249,4249,5,-1,534.170,123.009,0,110,110,5,1,-10921639,99.124,99,55,148,9615,27.424,8.794,0.184,1.122
ID4288,4288,5,-1,533.635,121.405,0,111,111,5,1,-10921639,102.278,99,66,149,9921,24.314,8.794,0.192,1.353
ID4324,4324,5,-1,532.031,119.801,0,112,112,5,1,-10921639,99.928,101,55,149,9693,26.436,8.810,0.182,1.162
ID4357,4357,5,-1,532.031,118.731,0,113,113,5,1,-10921639,96.485,93,58,147,9359,26.866,8.759,0.185,1.121
ID4396,4396,5,-1,530.427,117.662,0,114,114,5,1,-10921639,98.361,97,58,150,9541,26.370,8.734,0.191,1.194
ID4429,4429,5,-1,528.289,115.523,0,115,115,5,1,-10921639,97.588,96,58,147,9466,25.984,8.722,0.189,1.192
ID4468,4468,5,-1,526.685,113.385,0,116,116,5,1,-10921639,99.124,99,58,143,9615,25.612,8.766,0.190,1.239
ID4504,4504,5,-1,524.546,111.246,0,117,117,5,1,-10921639,102.093,102,65,145,9903,22.456,8.802,0.197,1.494
ID4540,4540,5,-1,522.942,106.969,0,118,118,5,1,-10921639,102.052,101,59,147,9899,23.585,8.850,0.200,1.443
ID4576,4576,5,-1,520.269,104.830,0,119,119,5,1,-10921639,101.938,101,65,145,9888,23.676,8.793,0.203,1.450
ID228,228,6,-1,487.119,480.168,0,0,0,5,1,-10921639,105.021,103,63,158,10187,26.353,8.769,0.205,1.357
ID264,264,6,-1,481.772,483.911,0,1,1,5,1,-10921639,101.979,103,49,152,9892,28.959,8.817,0.186,1.107
ID304,304,6,-1,479.634,484.446,0,2,2,5,1,-10921639,97.474,93,50,147,9455,29.607,8.794,0.191,1.055
ID340,340,6,-1,472.683,488.188,0,3,3,5,1,-10921639,98.907,99,55,156,9594,28.806,8.771,0.183,1.063
ID376,376,6,-1,464.663,490.327,0,4,4,5,1,-10921639,105.856,105,58,152,10268,26.033,8.783,0.204,1.379
ID412,412,6,-1,461.455,492.466,0,5,5,5,1,-10921639,107.794,111,61,147,10456,25.021,8.827,0.204,1.459
ID469,469,6,-1,452.900,496.743,0,6,6,5,1,-10921639,107.103,106,65,154,10389,25.681,8.805,0.209,1.443
ID505,505,6,-1,444.880,499.951,0,7,7,5,1,-10921639,106.907,106,63,153,10370,24.993,8.803,0.207,1.467
ID541,541,6,-1,441.672,500.486,0,8,8,5,1,-10921639,103.856,104,58,155,10074,26.716,8.762,0.199,1.293
ID577,577,6,-1,434.187,503.694,0,9,9,5,1,-10921639,107.433,105,66,154,10421,25.563,8.768,0.202,1.410
ID613,613,6,-1,426.701,503.694,0,10,10,5,1,-10921639,103.351,100,64,152,10025,25.880,8.783,0.189,1.268
ID649,649,6,-1,421.889,504.228,0,11,11,5,1,-10921639,105.825,107,61,147,10265,24.734,8.757,0.185,1.337
ID685,685,6,-1,415.473,504.228,0,12,12,5,1,-10921639,105.113,103,60,148,10196,24.781,8.757,0.184,1.320
ID721,721,6,-1,407.988,504.763,0,13,13,5,1,-10921639,102.753,104,63,147,9967,25.268,8.790,0.177,1.222
ID757,757,6,-1,401.037,504.228,0,14,14,5,1,-10921639,108.990,114,59,151,10572,25.287,8.876,0.162,1.202
ID796,796,6,-1,397.829,503.159,0,15,15,5,1,-10921639,100.165,100,55,142,9716,25.472,8.772,0.173,1.158
ID829,829,6,-1,395.156,503.694,0,16,16,5,1,-10921639,105.784,108,61,145,10261,22.580,8.801,0.174,1.389
ID865,865,6,-1,396.225,505.298,0,17,17,5,1,-10921639,101.928,103,58,143,9887,23.721,8.763,0.167,1.230
ID901,901,6,-1,394.086,503.159,0,18,18,5,1,-10921639,100.196,101,53,144,9719,25.855,8.809,0.169,1.120
ID937,937,6,-1,396.225,502.624,0,19,19,5,1,-10921639,96.206,92,58,144,9332,26.161,8.763,0.172,1.078
ID973,973,6,-1,397.829,502.624,0,20,20,5,1,-10921639,93.835,91,53,141,9102,27.071,8.809,0.163,0.970
ID1009,1009,6,-1,401.037,498.882,0,21,21,5,1,-10921639,93.454,93,54,138,9065,25.278,8.782,0.171,1.077
ID1045,1045,6,-1,401.572,498.347,0,22,22,5,1,-10921639,94.660,95,53,132,9182,22.802,8.764,0.168,1.194
ID1081,1081,6,-1,401.572,499.951,0,23,23,5,1,-10921639,102.804,104,66,134,9972,19.171,8.863,0.161,1.489
ID1117,1117,6,-1,401.572,498.882,0,24,24,5,1,-10921639,97.629,98,56,132,9470,20.065,8.775,0.159,1.333
ID1153,1153,6,-1,404.780,501.555,0,25,25,5,1,-10921639,107.268,110,62,150,10405,20.609,8.934,0.145,1.316
ID1189,1189,6,-1,406.919,500.486,0,26,26,5,1,-10921639,97.021,104,53,135,9411,23.723,8.822,0.122,0.892
ID1225,1225,6,-1,405.315,500.486,0,27,27,5,1,-10921639,95.268,96,55,137,9241,23.141,8.859,0.159,1.128
ID1261,1261,6,-1,410.127,499.416,0,28,28,5,1,-10921639,99.670,102,62,134,9668,20.531,8.828,0.174,1.440
ID1297,1297,6,-1,411.196,501.555,0,29,29,5,1,-10921639,105.619,109,64,140,10245,20.508,8.958,0.159,1.415
ID1333,1333,6,-1,413.335,501.020,0,30,30,5,1,-10921639,105.546,107,64,141,10238,20.986,8.869,0.183,1.553
ID1369,1369,6,-1,417.612,497.812,0,31,31,5,1,-10921639,106.072,106,63,142,10289,21.135,8.832,0.194,1.630
ID1405,1405,6,-1,419.751,497.278,0,32,32,5,1,-10921639,102.000,106,53,145,9894,25.254,8.817,0.190,1.288
ID1441,1441,6,-1,428.840,497.812,0,33,33,5,1,-10921639,106.856,109,58,152,10365,24.575,8.836,0.180,1.327
ID1477,1477,6,-1,430.979,498.347,0,34,34,5,1,-10921639,100.505,101,61,146,9749,23.481,8.784,0.193,1.382
ID1513,1513,6,-1,437.929,497.278,0,35,35,5,1,-10921639,98.515,95,58,147,9556,27.897,8.780,0.193,1.145
ID1549,1549,6,-1,449.157,496.208,0,36,36,5,1,-10921639,106.711,105,56,159,10351,25.142,8.798,0.205,1.443
ID1585,1585,6,-1,453.435,496.743,0,37,37,5,1,-10921639,107.052,108,59,155,10384,24.627,8.818,0.211,1.513
ID1621,1621,6,-1,463.059,495.674,0,38,38,5,1,-10921639,107.165,106,60,156,10395,25.273,8.792,0.213,1.490
ID1657,1657,6,-1,470.544,497.812,0,39,39,5,1,-10921639,108.464,108,62,157,10521,25.033,8.794,0.212,1.518
ID1693,1693,6,-1,475.356,498.347,0,40,40,5,1,-10921639,109.320,109,66,153,10604,23.324,8.822,0.205,1.598
ID1729,1729,6,-1,482.842,498.347,0,41,41,5,1,-10921639,112.309,117,63,152,10894,24.759,8.897,0.182,1.395
ID1765,1765,6,-1,486.050,495.139,0,42,42,5,1,-10921639,103.990,108,54,154,10087,26.837,8.913,0.158,1.059
ID1801,1801,6,-1,484.980,495.674,0,43,43,5,1,-10921639,108.897,110,63,152,10563,23.745,8.853,0.203,1.545
ID1837,1837,6,-1,482.307,495.674,0,44,44,5,1,-10921639,96.979,93,53,147,9407,28.727,8.782,0.187,1.063
ID1873,1873,6,-1,483.911,495.139,0,45,45,5,1,-10921639,103.794,106,64,147,10068,24.595,8.780,0.206,1.445
ID1909,1909,6,-1,483.376,494.604,0,46,46,5,1,-10921639,100.082,96,58,149,9708,26.776,8.779,0.202,1.256
ID1945,1945,6,-1,483.911,495.139,0,47,47,5,1,-10921639,100.753,97,61,148,9773,25.680,8.749,0.203,1.324
ID1981,1981,6,-1,487.654,495.674,0,48,48,5,1,-10921639,105.371,110,59,156,10221,26.690,8.893,0.174,1.171
ID2017,2017,6,-1,487.119,493.535,0,49,49,5,1,-10921639,103.588,105,56,149,10048,23.936,8.759,0.199,1.435
ID2053,2053,6,-1,487.654,492.466,0,50,50,5,1,-10921639,102.299,103,50,154,9923,27.122,8.829,0.182,1.163
ID2089,2089,6,-1,488.723,493.000,0,51,51,5,1,-10921639,104.392,104,63,149,10126,24.427,8.775,0.205,1.453
ID2125,2125,6,-1,487.654,492.466,0,52,52,5,1,-10921639,97.361,97,47,155,9444,27.717,8.812,0.190,1.124
ID2161,2161,6,-1,492.466,489.792,0,53,53,5,1,-10921639,100.206,97,55,150,9720,26.197,8.757,0.195,1.247
ID2197,2197,6,-1,494.070,489.258,0,54,54,5,1,-10921639,99.928,101,53,153,9693,27.169,8.765,0.195,1.200
ID2233,2233,6,-1,495.674,488.723,0,55,55,5,1,-10921639,104.629,103,58,149,10149,24.163,8.780,0.204,1.467
ID2269,2269,6,-1,498.347,488.188,0,56,56,5,1,-10921639,101.175,101,58,155,9814,25.684,8.781,0.202,1.321
ID2308,2308,6,-1,502.090,486.050,0,57,57,5,1,-10921639,104.742,105,65,148,10160,23.982,8.788,0.204,1.479
ID2341,2341,6,-1,502.624,487.119,0,58,58,5,1,-10921639,100.773,101,56,150,9775,25.386,8.820,0.190,1.267
ID2377,2377,6,-1,505.832,485.515,0,59,59,5,1,-10921639,103.021,105,64,148,9993,22.829,8.803,0.198,1.490
ID2413,2413,6,-1,506.367,486.050,0,60,60,5,1,-10921639,98.351,95,60,149,9540,25.141,8.771,0.195,1.279
ID2452,2452,6,-1,507.437,486.050,0,61,61,5,1,-10921639,100.794,97,63,149,9777,23.146,8.819,0.198,1.442
ID2485,2485,6,-1,508.506,486.050,0,62,62,5,1,-10921639,102.701,103,66,146,9962,22.105,8.795,0.196,1.525
ID2524,2524,6,-1,509.575,486.584,0,63,63,5,1,-10921639,103.577,104,64,147,10047,22.500,8.827,0.168,1.328
ID2557,2557,6,-1,510.645,485.515,0,64,64,5,1,-10921639,104.041,105,63,144,10092,21.490,8.862,0.188,1.532
ID2596,2596,6,-1,510.110,483.911,0,65,65,5,1,-10921639,99.247,98,60,142,9627,22.555,8.807,0.206,1.503
ID2632,2632,6,-1,509.575,481.772,0,66,66,5,1,-10921639,96.155,96,57,140,9327,23.381,8.801,0.199,1.367
ID2668,2668,6,-1,509.575,481.772,0,67,67,5,1,-10921639,94.959,93,52,144,9211,23.677,8.791,0.196,1.312
ID2704,2704,6,-1,511.714,481.772,0,68,68,5,1,-10921639,97.268,97,63,136,9435,20.118,8.846,0.199,1.606
ID2740,2740,6,-1,513.318,481.238,0,69,69,5,1,-10921639,92.485,93,50,137,8971,25.091,8.799,0.181,1.128
ID2776,2776,6,-1,512.783,482.307,0,70,70,5,1,-10921639,93.227,92,54,139,9043,23.531,8.784,0.193,1.283
ID2812,2812,6,-1,515.991,484.446,0,71,71,5,1,-10921639,95.918,93,60,143,9304,22.858,8.803,0.191,1.348
ID2845,2845,6,-1,519.734,484.446,0,72,72,5,1,-10921639,96.897,98,59,139,9399,21.453,8.805,0.191,1.449
ID2888,2888,6,-1,519.734,483.911,0,73,73,5,1,-10921639,94.206,94,51,144,9138,23.900,8.775,0.186,1.234
ID2924,2924,6,-1,522.407,486.584,0,74,74,5,1,-10921639,93.155,93,51,145,9036,27.895,8.866,0.165,0.946
ID2960,2960,6,-1,523.477,485.515,0,75,75,5,1,-10921639,96.619,96,60,146,9372,24.734,8.802,0.201,1.306
ID2996,2996,6,-1,522.942,484.980,0,76,76,5,1,-10921639,97.948,96,59,145,9501,23.506,8.802,0.208,1.434
ID3032,3032,6,-1,523.477,485.515,0,77,77,5,1,-10921639,94.361,93,54,144,9153,26.006,8.830,0.186,1.140
ID3068,3068,6,-1,523.477,484.980,0,78,78,5,1,-10921639,97.216,94,58,145,9430,23.795,8.786,0.204,1.382
ID3104,3104,6,-1,522.942,485.515,0,79,79,5,1,-10921639,94.433,93,52,147,9160,25.946,8.822,0.190,1.161
ID3140,3140,6,-1,522.407,484.980,0,80,80,5,1,-10921639,93.093,89,51,145,9030,25.909,8.752,0.195,1.174
ID3176,3176,6,-1,522.942,485.515,0,81,81,5,1,-10921639,95.660,93,54,149,9279,26.355,8.819,0.190,1.157
ID3212,3212,6,-1,524.011,483.911,0,82,82,5,1,-10921639,99.990,101,54,146,9699,23.702,8.797,0.196,1.384
ID3251,3251,6,-1,521.873,485.515,0,83,83,5,1,-10921639,90.340,85,51,145,8763,27.932,8.769,0.186,1.015
ID3287,3287,6,-1,522.942,486.050,0,84,84,5,1,-10921639,93.330,88,56,146,9053,27.227,8.837,0.197,1.126
ID3326,3326,6,-1,522.942,484.446,0,85,85,5,1,-10921639,94.670,91,49,146,9183,26.804,8.784,0.196,1.157
ID3365,3365,6,-1,523.477,485.515,0,86,86,5,1,-10921639,93.474,88,54,149,9067,27.925,8.816,0.196,1.095
ID3401,3401,6,-1,523.477,483.911,0,87,87,5,1,-10921639,97.381,93,53,145,9446,25.533,8.777,0.206,1.303
ID3437,3437,6,-1,522.407,484.446,0,88,88,5,1,-10921639,94.402,90,51,150,9157,26.558,8.783,0.197,1.170
ID3473,3473,6,-1,521.873,484.446,0,89,89,5,1,-10921639,97.485,96,57,144,9456,23.894,8.803,0.204,1.385
ID3509,3509,6,-1,521.338,483.376,0,90,90,5,1,-10921639,97.371,98,57,142,9445,24.064,8.750,0.200,1.348
ID3549,3549,6,-1,520.269,482.842,0,91,91,5,1,-10921639,96.711,97,52,143,9381,23.978,8.760,0.199,1.336
ID3585,3585,6,-1,520.803,483.911,0,92,92,5,1,-10921639,99.392,99,61,143,9641,22.113,8.775,0.199,1.495
ID3621,3621,6,-1,519.734,486.050,0,93,93,5,1,-10921639,93.629,93,54,141,9082,25.300,8.814,0.181,1.135
ID3657,3657,6,-1,522.942,486.050,0,94,94,5,1,-10921639,98.093,98,60,139,9515,21.259,8.803,0.203,1.560
ID3693,3693,6,-1,526.685,488.723,0,95,95,5,1,-10921639,98.155,101,59,136,9521,20.765,8.837,0.198,1.563
ID3729,3729,6,-1,527.754,490.862,0,96,96,5,1,-10921639,100.216,100,58,145,9721,21.389,8.868,0.191,1.500
ID3765,3765,6,-1,528.823,491.931,0,97,97,5,1,-10921639,96.464,94,60,139,9357,21.011,8.814,0.195,1.495
ID3801,3801,6,-1,528.823,491.931,0,98,98,5,1,-10921639,91.144,90,54,136,8841,22.956,8.765,0.184,1.233
ID3837,3837,6,-1,529.893,493.535,0,99,99,5,1,-10921639,95.598,96,62,139,9273,19.933,8.855,0.188,1.519
ID3870,3870,6,-1,530.427,491.931,0,100,100,5,1,-10921639,89.691,91,49,135,8700,22.812,8.794,0.177,1.183
ID3909,3909,6,-1,529.893,493.535,0,101,101,5,1,-10921639,92.608,91,61,133,8983,19.409,8.816,0.186,1.495
ID3945,3945,6,-1,527.754,492.466,0,102,102,5,1,-10921639,87.392,85,52,133,8477,23.151,8.760,0.165,1.070
ID3981,3981,6,-1,528.823,492.466,0,103,103,5,1,-10921639,91.784,92,59,131,8903,19.096,8.826,0.165,1.360
ID4017,4017,6,-1,527.219,493.535,0,104,104,5,1,-10921639,93.825,94,58,131,9101,18.003,8.820,0.167,1.492
ID4053,4053,6,-1,526.685,493.535,0,105,105,5,1,-10921639,92.990,92,64,132,9020,18.198,8.758,0.171,1.491
ID4089,4089,6,-1,526.685,493.000,0,106,106,5,1,-10921639,90.175,90,56,127,8747,20.328,8.681,0.160,1.221
ID4125,4125,6,-1,525.615,491.396,0,107,107,5,1,-10921639,87.918,86,54,125,8528,20.529,8.707,0.158,1.169
ID4161,4161,6,-1,524.546,493.535,0,108,108,5,1,-10921639,94.227,93,55,130,9140,17.933,8.841,0.158,1.431
ID4201,4201,6,-1,522.942,494.070,0,109,109,5,1,-10921639,90.876,91,56,127,8815,17.996,8.826,0.165,1.432
ID4237,4237,6,-1,520.803,494.070,0,110,110,5,1,-10921639,88.454,86,56,130,8580,20.082,8.826,0.161,1.224
ID4273,4273,6,-1,519.199,495.139,0,111,111,5,1,-10921639,90.351,91,60,132,8764,18.611,8.793,0.159,1.334
ID4309,4309,6,-1,516.526,496.743,0,112,112,5,1,-10921639,88.093,87,52,122,8545,20.079,8.856,0.151,1.148
ID4345,4345,6,-1,511.179,496.743,0,113,113,5,1,-10921639,90.165,89,55,129,8746,19.899,8.803,0.168,1.303
ID4378,4378,6,-1,508.506,495.674,0,114,114,5,1,-10921639,88.742,90,54,125,8608,19.961,8.832,0.157,1.207
ID4417,4417,6,-1,505.298,497.812,0,115,115,5,1,-10921639,89.505,89,58,126,8682,19.837,8.751,0.161,1.250
ID4453,4453,6,-1,498.347,498.347,0,116,116,5,1,-10921639,93.649,92,58,133,9084,19.969,8.795,0.167,1.342
ID4486,4486,6,-1,495.674,497.278,0,117,117,5,1,-10921639,88.619,88,52,130,8596,21.331,8.816,0.153,1.103
ID4525,4525,6,-1,491.931,498.882,0,118,118,5,1,-10921639,89.144,87,58,122,8647,19.375,8.808,0.158,1.254
ID4561,4561,6,-1,486.584,498.882,0,119,119,5,1,-10921639,81.062,77,52,125,7863,22.644,8.739,0.131,0.831
ID258,258,7,-1,274.855,124.613,0,0,0,5,1,-10921639,139.485,140,91,201,13530,30.798,8.848,0.254,1.832
ID298,298,7,-1,268.974,125.682,0,1,1,5,1,-10921639,133.763,133,66,197,12975,35.314,8.831,0.252,1.526
ID334,334,7,-1,264.696,126.751,0,2,2,5,1,-10921639,141.588,142,82,197,13734,31.038,8.840,0.260,1.880
ID373,373,7,-1,263.627,127.286,0,3,3,5,1,-10921639,131.351,132,68,198,12741,37.062,8.811,0.249,1.412
ID409,409,7,-1,258.280,127.286,0,4,4,5,1,-10921639,138.876,138,83,203,13471,32.992,8.827,0.263,1.754
ID466,466,7,-1,255.607,127.821,0,5,5,5,1,-10921639,134.814,133,74,201,13077,35.700,8.836,0.254,1.531
ID502,502,7,-1,249.726,128.890,0,6,6,5,1,-10921639,140.825,140,84,199,13660,28.525,8.861,0.254,1.998
ID538,538,7,-1,247.052,132.098,0,7,7,5,1,-10921639,135.495,132,83,194,13143,29.314,8.853,0.240,1.786
ID574,574,7,-1,247.587,133.168,0,8,8,5,1,-10921639,130.907,132,71,191,12698,32.761,8.824,0.232,1.504
ID610,610,7,-1,247.052,134.772,0,9,9,5,1,-10921639,133.742,137,73,191,12973,30.947,8.858,0.213,1.519
ID646,646,7,-1,246.518,134.237,0,10,10,5,1,-10921639,132.887,136,81,188,12890,28.640,8.829,0.241,1.801
ID682,682,7,-1,247.052,134.237,0,11,11,5,1,-10921639,132.814,134,80,192,12883,28.640,8.832,0.240,1.794
ID718,718,7,-1,247.052,134.237,0,12,12,5,1,-10921639,131.794,133,79,183,12784,28.359,8.828,0.227,1.720
ID754,754,7,-1,245.983,134.237,0,13,13,5,1,-10921639,131.598,129,76,183,12765,28.790,8.841,0.236,1.744
ID793,793,7,-1,246.518,135.306,0,14,14,5,1,-10921639,129.433,131,70,183,12555,30.573,8.824,0.222,1.539
ID826,826,7,-1,245.983,133.168,0,15,15,5,1,-10921639,124.979,126,66,180,12123,32.804,8.842,0.225,1.398
ID862,862,7,-1,246.518,134.237,0,16,16,5,1,-10921639,124.412,123,69,182,12068,32.699,8.816,0.221,1.376
ID898,898,7,-1,246.518,134.237,0,17,17,5,1,-10921639,125.062,124,70,180,12131,32.582,8.805,0.225,1.411
ID934,934,7,-1,245.448,134.772,0,18,18,5,1,-10921639,133.216,138,79,181,12922,26.564,8.861,0.222,1.822
ID970,970,7,-1,245.448,134.772,0,19,19,5,1,-10921639,132.639,136,75,179,12866,26.624,8.857,0.223,1.819
ID1006,1006,7,-1,246.518,135.841,0,20,20,5,1,-10921639,127.361,134,64,182,12354,33.160,8.854,0.206,1.310
ID1042,1042,7,-1,245.448,133.702,0,21,21,5,1,-10921639,125.784,128,65,185,12201,32.710,8.850,0.236,1.469
ID1078,1078,7,-1,243.310,137.980,0,22,22,5,1,-10921639,136.454,141,81,191,13236,27.186,8.874,0.219,1.807
ID1114,1114,7,-1,244.379,139.049,0,23,23,5,1,-10921639,134.443,136,81,187,13041,27.410,8.846,0.239,1.893
ID1150,1150,7,-1,244.379,143.326,0,24,24,5,1,-10921639,131.588,130,87,184,12764,26.177,8.858,0.232,1.895
ID1186,1186,7,-1,244.379,148.138,0,25,25,5,1,-10921639,130.093,132,83,179,12619,26.231,8.847,0.234,1.882
ID1222,1222,7,-1,245.448,154.020,0,26,26,5,1,-10921639,134.515,140,77,182,13048,26.517,8.941,0.179,1.538
ID1258,1258,7,-1,248.122,160.436,0,27,27,5,1,-10921639,134.608,134,81,189,13057,26.590,8.857,0.233,1.911
ID1294,1294,7,-1,251.864,167.921,0,28,28,5,1,-10921639,133.464,134,84,179,12946,23.922,8.857,0.224,2.043
ID1330,1330,7,-1,253.468,170.594,0,29,29,5,1,-10921639,132.381,134,81,183,12841,26.802,8.866,0.235,1.883
ID1363,1363,7,-1,257.746,179.684,0,30,30,5,1,-10921639,131.289,133,70,180,12735,27.112,8.866,0.226,1.784
ID1402,1402,7,-1,264.696,188.239,0,31,31,5,1,-10921639,135.732,138,77,185,13166,25.452,8.903,0.195,1.744
ID1432,1432,7,-1,265.231,189.308,0,32,32,5,1,-10921639,133.866,135,88,184,12985,25.321,8.870,0.243,2.066
ID1471,1471,7,-1,263.092,193.585,0,33,33,5,1,-10921639,130.784,136,67,186,12686,31.383,8.888,0.231,1.565
ID1507,1507,7,-1,264.162,194.655,0,34,34,5,1,-10921639,135.134,137,73,185,13108,26.930,8.883,0.229,1.871
ID1540,1540,7,-1,264.696,196.793,0,35,35,5,1,-10921639,134.546,138,74,184,13051,27.702,8.897,0.229,1.807
ID1579,1579,7,-1,268.439,198.932,0,36,36,5,1,-10921639,136.701,139,76,185,13260,24.973,8.890,0.217,1.952
ID1612,1612,7,-1,269.508,201.071,0,37,37,5,1,-10921639,135.691,136,80,183,13162,25.772,8.939,0.186,1.649
ID1648,1648,7,-1,269.508,205.883,0,38,38,5,1,-10921639,133.371,134,78,183,12937,25.247,8.864,0.240,2.045
ID1687,1687,7,-1,270.578,212.299,0,39,39,5,1,-10921639,124.639,134,64,176,12090,30.732,8.948,0.183,1.254
ID1717,1717,7,-1,273.786,211.764,0,40,40,5,1,-10921639,128.969,129,84,175,12510,24.076,8.861,0.239,2.065
ID1753,1753,7,-1,276.459,217.645,0,41,41,5,1,-10921639,125.897,130,71,178,12212,28.518,8.880,0.241,1.712
ID1795,1795,7,-1,280.736,225.665,0,42,42,5,1,-10921639,128.979,135,65,176,12511,29.401,8.912,0.199,1.459
ID1825,1825,7,-1,281.806,226.200,0,43,43,5,1,-10921639,129.918,129,80,176,12602,23.461,8.870,0.232,2.085
ID1861,1861,7,-1,283.944,233.151,0,44,44,5,1,-10921639,129.557,136,68,179,12567,28.878,8.912,0.206,1.531
ID1897,1897,7,-1,288.756,240.636,0,45,45,5,1,-10921639,132.072,135,76,176,12811,25.313,8.923,0.196,1.708
ID1933,1933,7,-1,290.895,241.171,0,46,46,5,1,-10921639,124.845,125,77,170,12110,26.329,8.877,0.234,1.801
